Unnamed: 0,Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,missing_company,invalid_company,missing_product,invalid_product,missing_price,missing_date,missing_qty,missing_total_cost
2573.0,2574.0,55.0,2.0,10.0,07/08/2023,179768.19258958826,1512000.0,False,False,False,False,False,False,False,False
2574.0,2575.0,7.0,9.0,21.0,19-03-2022,104005.78750961898,2240000.0,False,False,False,False,False,False,False,False
2575.0,2576.0,33.0,12.0,3.0,2022/06/15,91719.63771215228,252000.0,False,False,False,False,False,False,False,False
2576.0,2577.0,88.0,3.0,15.0,2024/09/11,96644.21739726902,1612800.0,False,False,False,False,False,False,False,False
2577.0,,5.0,14.0,14.0,26-08-2022,129051.5925267616,1803200.0,False,False,False,False,False,False,False,False
2578.0,2579.0,20.0,5.0,4.0,05/03/2022,85626.74754376833,336000.0,False,False,False,False,False,False,False,False
2579.0,2580.0,80.0,11.0,20.0,2023/01/21,156823.76946204607,2979200.0,False,False,False,False,False,False,False,False
2581.0,2582.0,69.0,7.0,12.0,12/28/2023,160735.41379172663,1814400.0,False,False,False,False,False,False,False,False
2582.0,,66.0,19.0,4.0,15-08-2024,89292.74404663176,476000.0,False,False,False,False,False,False,False,False
2583.0,2584.0,100.0,14.0,6.0,2024/01/06,123626.92093018725,901600.0,False,False,False,False,False,False,False,False
2585.0,,82.0,2.0,10.0,04/08/2024,180096.4773901124,1512000.0,False,False,False,False,False,False,False,False
2587.0,2588.0,20.0,2.0,18.0,15-09-2021,163202.32157284784,3024000.0,False,False,False,False,False,False,False,False
2589.0,2590.0,91.0,3.0,5.0,08/31/2023,108152.5467098198,403200.0,False,False,False,False,False,False,False,False
2590.0,2591.0,80.0,4.0,4.0,29-10-2022,121807.84600115678,616000.0,False,False,False,False,False,False,False,False
2592.0,2593.0,4.0,14.0,18.0,25-07-2021,128852.8689743132,2189600.0,False,False,False,False,False,False,False,False
2593.0,2594.0,42.0,13.0,11.0,"July 30, 2024",177267.7858706757,2352000.0,False,False,False,False,False,False,False,False
2598.0,2599.0,69.0,3.0,10.0,18-07-2021,95538.0774657227,907200.0,False,False,False,False,False,False,False,False
2599.0,2600.0,10.0,15.0,20.0,2022/09/18,94077.7053266156,1915200.0,False,False,False,False,False,False,False,False
2601.0,2602.0,16.0,4.0,0.0,05-12-2023,115687.0873391566,123200.0,False,False,False,False,False,False,False,False
2606.0,2607.0,24.0,4.0,12.0,2023/11/23,111639.59927922548,1601600.0,False,False,False,False,False,False,False,False
2608.0,2609.0,43.0,17.0,8.0,2023/05/18,178368.4965905207,1176000.0,False,False,False,False,False,False,False,False
2609.0,2610.0,79.0,14.0,6.0,10-01-2023,119614.89301219497,901600.0,False,False,False,False,False,False,False,False
2612.0,2613.0,98.0,19.0,20.0,05/15/2024,98543.99621460307,1904000.0,False,False,False,False,False,False,False,False
2613.0,2614.0,54.0,20.0,10.0,"February 26, 2024",207324.80466021912,2240000.0,False,False,False,False,False,False,False,False
2617.0,2618.0,23.0,13.0,19.0,05-09-2023,212540.08856181253,3528000.0,False,False,False,False,False,False,False,False
2618.0,2619.0,71.0,10.0,14.0,02/08/2022,95185.93342080333,1254400.0,False,False,False,False,False,False,False,False
2621.0,2622.0,35.0,15.0,18.0,"December 27, 2022",90929.73455758089,1915200.0,False,False,False,False,False,False,False,False
2622.0,2623.0,19.0,5.0,5.0,08-09-2022,88115.12455479495,504000.0,False,False,False,False,False,False,False,False
2624.0,2625.0,79.0,17.0,15.0,"October 05, 2022",176332.25725980123,2352000.0,False,False,False,False,False,False,False,False
2629.0,2630.0,5.0,19.0,18.0,07/27/2024,97496.8629821807,1808800.0,False,False,False,False,False,False,False,False
2631.0,2632.0,20.0,5.0,6.0,2021/07/26,84612.48255225417,420000.0,False,False,False,False,False,False,False,False
2632.0,,7.0,12.0,17.0,2022/07/17,90533.55181918968,1344000.0,False,False,False,False,False,False,False,False
2633.0,,73.0,11.0,8.0,07/17/2023,146202.72566842375,1097600.0,False,False,False,False,False,False,False,False
2634.0,2635.0,23.0,13.0,7.0,2024/08/27,180300.03229661196,1176000.0,False,False,False,False,False,False,False,False
2637.0,,73.0,7.0,1.0,"July 28, 2023",151946.13781806303,151200.0,False,False,False,False,False,False,False,False
2638.0,2639.0,77.0,12.0,17.0,10/06/2021,87887.58512041498,1512000.0,False,False,False,False,False,False,False,False
2639.0,2640.0,96.0,15.0,3.0,"June 30, 2021",101915.79754037516,201600.0,False,False,False,False,False,False,False,False
2640.0,2641.0,30.0,1.0,10.0,2020/11/05,152598.86627108784,1260000.0,False,False,False,False,False,False,False,False
2642.0,2643.0,5.0,9.0,7.0,04/02/2024,117255.90029427972,896000.0,False,False,False,False,False,False,False,False
2644.0,,35.0,13.0,15.0,08/02/2024,186293.17039710403,2744000.0,False,False,False,False,False,False,False,False
2646.0,,11.0,19.0,5.0,11/30/2023,97998.88123517326,476000.0,False,False,False,False,False,False,False,False
2647.0,2648.0,3.0,6.0,17.0,07/14/2021,169269.26135727952,3225600.0,False,False,False,False,False,False,False,False
2648.0,2649.0,69.0,9.0,9.0,26-11-2022,121619.00677847632,1120000.0,False,False,False,False,False,False,False,False
2650.0,2651.0,79.0,4.0,5.0,2023/04/14,120691.77927300528,492800.0,False,False,False,False,False,False,False,False
2652.0,2653.0,62.0,6.0,10.0,"August 21, 2024",166001.66396617595,1612800.0,False,False,False,False,False,False,False,False
2654.0,2655.0,87.0,10.0,12.0,2022/04/20,91028.0325058286,985600.0,False,False,False,False,False,False,False,False
2656.0,2657.0,95.0,10.0,12.0,09/25/2023,97485.4419135839,1164800.0,False,False,False,False,False,False,False,False
2657.0,2658.0,10.0,6.0,10.0,01/26/2022,178270.5355734707,1792000.0,False,False,False,False,False,False,False,False
2658.0,2659.0,60.0,12.0,12.0,2023/08/11,76128.93808837915,1008000.0,False,False,False,False,False,False,False,False
2661.0,2662.0,72.0,18.0,16.0,"August 04, 2021",146848.42608541696,2016000.0,False,False,False,False,False,False,False,False
2662.0,2663.0,77.0,11.0,1.0,01/20/2022,162600.0808125158,156800.0,False,False,False,False,False,False,False,False
2663.0,2664.0,77.0,19.0,10.0,"August 27, 2024",103625.1517241162,1047200.0,False,False,False,False,False,False,False,False
2668.0,2669.0,46.0,2.0,3.0,"June 28, 2021",179981.25772223945,336000.0,False,False,False,False,False,False,False,False
2669.0,2670.0,71.0,1.0,0.0,11-10-2024,152475.9677912971,140000.0,False,False,False,False,False,False,False,False
2674.0,2675.0,71.0,18.0,19.0,"November 23, 2020",137627.91258965473,2688000.0,False,False,False,False,False,False,False,False
2676.0,2677.0,54.0,4.0,6.0,2023/03/03,113480.74921807976,862400.0,False,False,False,False,False,False,False,False
2678.0,2679.0,66.0,20.0,16.0,10/10/2021,228243.4319041219,3584000.0,False,False,False,False,False,False,False,False
2679.0,2680.0,92.0,14.0,14.0,05/12/2022,138043.5875814254,1803200.0,False,False,False,False,False,False,False,False
2681.0,,67.0,13.0,15.0,"January 23, 2022",191107.8448438268,3136000.0,False,False,False,False,False,False,False,False
2684.0,,86.0,12.0,19.0,"April 29, 2022",84845.20859159868,1596000.0,False,False,False,False,False,False,False,False
2689.0,2690.0,9.0,7.0,15.0,"December 30, 2022",149981.45765727025,2116800.0,False,False,False,False,False,False,False,False
2692.0,2693.0,55.0,1.0,6.0,15-09-2022,141821.41078077685,700000.0,False,False,False,False,False,False,False,False
2693.0,2694.0,20.0,18.0,12.0,2021/10/11,139374.0907725057,1478400.0,False,False,False,False,False,False,False,False
2694.0,,10.0,9.0,10.0,02/20/2023,112485.7941712914,1232000.0,False,False,False,False,False,False,False,False
2695.0,2696.0,11.0,5.0,9.0,10-09-2023,81873.14144644463,672000.0,False,False,False,False,False,False,False,False
,2698.0,65.0,14.0,18.0,"January 15, 2022",135177.34275385083,2447200.0,False,False,False,False,False,False,False,False
2700.0,2701.0,77.0,9.0,0.0,"March 31, 2023",120039.7010154756,112000.0,False,False,False,False,False,False,False,False
2702.0,,68.0,11.0,17.0,2024/06/11,157842.3901740356,2665600.0,False,False,False,False,False,False,False,False
2704.0,,83.0,7.0,7.0,30-08-2023,150429.80058589642,1058400.0,False,False,False,False,False,False,False,False
2705.0,2706.0,9.0,15.0,18.0,"August 09, 2023",108426.52223934018,1713600.0,False,False,False,False,False,False,False,False
2707.0,2708.0,22.0,2.0,1.0,24-11-2023,169412.5359953099,336000.0,False,False,False,False,False,False,False,False
2709.0,2710.0,87.0,19.0,4.0,2023/10/13,100855.96511368168,380800.0,False,False,False,False,False,False,False,False
2710.0,2711.0,26.0,13.0,18.0,13-12-2023,178644.61506991414,3528000.0,False,False,False,False,False,False,False,False
2713.0,2714.0,100.0,3.0,12.0,"January 25, 2022",99730.20137977996,1310400.0,False,False,False,False,False,False,False,False
2716.0,2717.0,95.0,15.0,8.0,2023/09/16,97561.3517890952,806400.0,False,False,False,False,False,False,False,False
2717.0,,98.0,14.0,14.0,05-12-2022,135256.8794716954,1932000.0,False,False,False,False,False,False,False,False
2720.0,2721.0,46.0,4.0,19.0,2024/10/10,122247.9821792454,2464000.0,False,False,False,False,False,False,False,False
,2722.0,73.0,11.0,18.0,01/16/2022,166169.2999098912,2822400.0,False,False,False,False,False,False,False,False
2722.0,2723.0,97.0,19.0,20.0,"December 24, 2022",88601.796210308,1904000.0,False,False,False,False,False,False,False,False
2723.0,2724.0,22.0,7.0,10.0,13-08-2023,149887.22920968384,1512000.0,False,False,False,False,False,False,False,False
2725.0,2726.0,76.0,2.0,4.0,2024/02/16,167103.78206479878,504000.0,False,False,False,False,False,False,False,False
2727.0,2728.0,97.0,7.0,2.0,06/27/2024,149478.51791011557,302400.0,False,False,False,False,False,False,False,False
2728.0,2729.0,30.0,5.0,9.0,04-01-2024,84539.53120001567,840000.0,False,False,False,False,False,False,False,False
2729.0,2730.0,47.0,20.0,11.0,17-04-2024,232621.977958134,2464000.0,False,False,False,False,False,False,False,False
2731.0,2732.0,77.0,4.0,14.0,"August 01, 2022",120059.48507622864,1724800.0,False,False,False,False,False,False,False,False
2732.0,2733.0,21.0,14.0,1.0,11/24/2020,116520.97343525528,257600.0,False,False,False,False,False,False,False,False
2733.0,,21.0,20.0,14.0,01/09/2021,222793.4145044136,2912000.0,False,False,False,False,False,False,False,False
2734.0,2735.0,46.0,4.0,20.0,10/18/2022,116929.32814143744,2340800.0,False,False,False,False,False,False,False,False
2738.0,2739.0,65.0,14.0,2.0,09/04/2021,138900.76927299183,128800.0,False,False,False,False,False,False,False,False
2741.0,,29.0,3.0,6.0,2021/08/08,105650.65535881356,604800.0,False,False,False,False,False,False,False,False
2742.0,2743.0,69.0,10.0,1.0,03/16/2023,85543.84446032473,89600.0,False,False,False,False,False,False,False,False
2743.0,2744.0,16.0,14.0,2.0,13-07-2023,132671.28086535376,257600.0,False,False,False,False,False,False,False,False
2744.0,2745.0,69.0,3.0,7.0,"December 08, 2022",90735.62371295874,604800.0,False,False,False,False,False,False,False,False
2745.0,2746.0,22.0,12.0,3.0,05-11-2023,87583.1767730115,336000.0,False,False,False,False,False,False,False,False
2746.0,2747.0,16.0,10.0,3.0,"June 01, 2024",94364.49117933244,179200.0,False,False,False,False,False,False,False,False
2747.0,2748.0,10.0,10.0,19.0,04/01/2022,92369.63147121828,1792000.0,False,False,False,False,False,False,False,False
2750.0,2751.0,84.0,1.0,12.0,04/30/2022,128216.796802969,1540000.0,False,False,False,False,False,False,False,False
2751.0,2752.0,26.0,19.0,15.0,24-03-2024,88527.39750590199,1428000.0,False,False,False,False,False,False,False,False
2754.0,2755.0,38.0,1.0,3.0,2021/02/08,132069.1078921938,280000.0,False,False,False,False,False,False,False,False
2755.0,2756.0,43.0,18.0,20.0,2023/09/10,124078.79489142828,2688000.0,False,False,False,False,False,False,False,False
2756.0,2757.0,23.0,1.0,3.0,2023/01/16,143528.93295993836,420000.0,False,False,False,False,False,False,False,False
2761.0,2762.0,12.0,3.0,20.0,10/03/2022,103769.36997718134,2016000.0,False,False,False,False,False,False,False,False
2762.0,2763.0,51.0,15.0,16.0,12-04-2024,96412.73992680802,1612800.0,False,False,False,False,False,False,False,False
2763.0,2764.0,89.0,7.0,11.0,"December 17, 2020",140431.95046770867,1512000.0,False,False,False,False,False,False,False,False
2766.0,2767.0,55.0,17.0,0.0,2024/01/08,162205.17454020266,168000.0,False,False,False,False,False,False,False,False
2770.0,2771.0,12.0,20.0,13.0,13-05-2024,236411.9065565687,3136000.0,False,False,False,False,False,False,False,False
2773.0,2774.0,23.0,1.0,10.0,24-04-2022,132362.55604630485,1540000.0,False,False,False,False,False,False,False,False
2775.0,,17.0,1.0,7.0,09/25/2022,147233.30035642828,1120000.0,False,False,False,False,False,False,False,False
2776.0,2777.0,59.0,5.0,18.0,"September 30, 2022",79478.06147829075,1596000.0,False,False,False,False,False,False,False,False
,2779.0,86.0,9.0,13.0,2024/01/20,109148.5239033083,1344000.0,False,False,False,False,False,False,False,False
2779.0,2780.0,45.0,6.0,7.0,27-11-2022,192708.27412360377,1433600.0,False,False,False,False,False,False,False,False
2783.0,2784.0,68.0,3.0,10.0,13-04-2023,105815.06093533724,907200.0,False,False,False,False,False,False,False,False
2787.0,2788.0,4.0,19.0,6.0,03-12-2023,103553.54712178868,571200.0,False,False,False,False,False,False,False,False
2791.0,,50.0,1.0,14.0,2024/03/08,146059.73158393215,1960000.0,False,False,False,False,False,False,False,False
,2794.0,68.0,9.0,20.0,05/05/2024,101303.76574718778,2240000.0,False,False,False,False,False,False,False,False
2795.0,2796.0,60.0,5.0,19.0,2022/04/15,79508.94637744615,1512000.0,False,False,False,False,False,False,False,False
2796.0,2797.0,45.0,12.0,3.0,13-05-2021,76337.05092063731,168000.0,False,False,False,False,False,False,False,False
,2798.0,83.0,7.0,12.0,08-12-2020,145408.0569438425,1965600.0,False,False,False,False,False,False,False,False
2798.0,2799.0,35.0,15.0,13.0,05/04/2022,97907.92277354482,1310400.0,False,False,False,False,False,False,False,False
2800.0,2801.0,5.0,1.0,4.0,"February 25, 2021",147069.9496151473,700000.0,False,False,False,False,False,False,False,False
2802.0,2803.0,67.0,7.0,16.0,30-04-2024,159800.797182508,2268000.0,False,False,False,False,False,False,False,False
2807.0,2808.0,100.0,19.0,18.0,2024/03/15,90368.76949707408,1618400.0,False,False,False,False,False,False,False,False
2809.0,2810.0,10.0,9.0,4.0,"February 19, 2024",118910.274136781,336000.0,False,False,False,False,False,False,False,False
2810.0,2811.0,13.0,20.0,9.0,04/18/2022,215295.29495988213,2016000.0,False,False,False,False,False,False,False,False
2811.0,2812.0,51.0,13.0,2.0,16-02-2023,183305.4920931315,392000.0,False,False,False,False,False,False,False,False
2814.0,2815.0,50.0,13.0,9.0,2024/06/15,186994.77120864103,1568000.0,False,False,False,False,False,False,False,False
2815.0,2816.0,31.0,15.0,9.0,"December 04, 2021",95730.52564874236,806400.0,False,False,False,False,False,False,False,False
2816.0,2817.0,23.0,13.0,17.0,2023/07/03,187040.9673536149,3136000.0,False,False,False,False,False,False,False,False
2820.0,2821.0,30.0,19.0,13.0,2023/03/18,90555.90151253818,1142400.0,False,False,False,False,False,False,False,False
2821.0,2822.0,81.0,12.0,8.0,20-02-2024,85137.17909728977,672000.0,False,False,False,False,False,False,False,False
2822.0,2823.0,72.0,7.0,7.0,06/19/2022,163372.69319504377,907200.0,False,False,False,False,False,False,False,False
2823.0,,34.0,4.0,14.0,"December 03, 2023",129282.49748827524,1848000.0,False,False,False,False,False,False,False,False
2824.0,2825.0,60.0,19.0,9.0,"February 23, 2022",102332.11964026616,952000.0,False,False,False,False,False,False,False,False
2829.0,,82.0,11.0,10.0,2023/06/17,172101.0261942333,1411200.0,False,False,False,False,False,False,False,False
2832.0,2833.0,44.0,15.0,19.0,03-05-2022,97082.53769624376,1814400.0,False,False,False,False,False,False,False,False
2833.0,2834.0,85.0,5.0,8.0,2022/12/07,76138.72774795264,756000.0,False,False,False,False,False,False,False,False
2834.0,2835.0,15.0,2.0,21.0,"September 26, 2021",183188.77816693447,3360000.0,False,False,False,False,False,False,False,False
,2836.0,56.0,4.0,6.0,19-08-2022,128405.3872916284,862400.0,False,False,False,False,False,False,False,False
2844.0,2845.0,97.0,9.0,3.0,07/12/2023,102473.83507968992,336000.0,False,False,False,False,False,False,False,False
2847.0,2848.0,76.0,5.0,16.0,04/06/2023,83260.88958163408,1260000.0,False,False,False,False,False,False,False,False
2848.0,2849.0,29.0,7.0,13.0,2023/02/19,145571.01219629942,1965600.0,False,False,False,False,False,False,False,False
2849.0,2850.0,19.0,20.0,1.0,2020/11/17,242371.25113016585,224000.0,False,False,False,False,False,False,False,False
2851.0,2852.0,3.0,15.0,2.0,06/16/2023,96523.52887588304,100800.0,False,False,False,False,False,False,False,False
2856.0,2857.0,86.0,6.0,0.0,05-05-2023,163095.134581979,179200.0,False,False,False,False,False,False,False,False
2857.0,2858.0,54.0,3.0,2.0,2023/03/23,107413.1812073304,302400.0,False,False,False,False,False,False,False,False
2859.0,2860.0,84.0,7.0,11.0,11/26/2023,157350.1270341258,1814400.0,False,False,False,False,False,False,False,False
2860.0,2861.0,26.0,4.0,18.0,02/05/2024,112044.96134525364,2340800.0,False,False,False,False,False,False,False,False
2861.0,2862.0,19.0,3.0,17.0,29-07-2021,105650.28278218872,1814400.0,False,False,False,False,False,False,False,False
2863.0,2864.0,61.0,18.0,11.0,16-09-2022,144148.56926660996,1344000.0,False,False,False,False,False,False,False,False
2868.0,2869.0,26.0,10.0,15.0,28-07-2023,98509.15230981192,1254400.0,False,False,False,False,False,False,False,False
2871.0,2872.0,34.0,9.0,3.0,"December 13, 2021",102573.50441400474,224000.0,False,False,False,False,False,False,False,False
2874.0,2875.0,91.0,14.0,20.0,"May 15, 2022",116709.41938413867,2447200.0,False,False,False,False,False,False,False,False
2876.0,2877.0,64.0,20.0,11.0,"June 15, 2022",231247.17488919856,2688000.0,False,False,False,False,False,False,False,False
2877.0,2878.0,56.0,1.0,16.0,2022/09/26,143467.32048539649,2380000.0,False,False,False,False,False,False,False,False
2878.0,2879.0,35.0,9.0,7.0,24-11-2020,120680.23312298497,896000.0,False,False,False,False,False,False,False,False
2879.0,,38.0,6.0,4.0,03/28/2023,188707.43231262316,537600.0,False,False,False,False,False,False,False,False
2883.0,,46.0,17.0,18.0,02/15/2024,168840.72386904116,2856000.0,False,False,False,False,False,False,False,False
2888.0,2889.0,81.0,6.0,11.0,2022/10/25,173430.05859731397,1792000.0,False,False,False,False,False,False,False,False
2891.0,2892.0,70.0,9.0,3.0,04-10-2024,120437.96529089332,224000.0,False,False,False,False,False,False,False,False
2892.0,2893.0,57.0,1.0,16.0,2022/08/21,148103.19692374734,2380000.0,False,False,False,False,False,False,False,False
2893.0,,86.0,9.0,20.0,08/04/2021,111703.51344143722,2128000.0,False,False,False,False,False,False,False,False
,2895.0,45.0,1.0,5.0,07/12/2021,127192.22263196162,840000.0,False,False,False,False,False,False,False,False
,2899.0,15.0,17.0,5.0,2021/01/13,170730.9454889427,672000.0,False,False,False,False,False,False,False,False
2900.0,2901.0,22.0,12.0,11.0,02/20/2022,91190.68263827576,1008000.0,False,False,False,False,False,False,False,False
2903.0,2904.0,10.0,18.0,5.0,"April 26, 2024",142452.91343291636,537600.0,False,False,False,False,False,False,False,False
2904.0,,59.0,19.0,19.0,30-11-2020,104136.42890644824,1904000.0,False,False,False,False,False,False,False,False
2906.0,,66.0,3.0,9.0,"August 10, 2024",110813.81880782552,806400.0,False,False,False,False,False,False,False,False
2907.0,,92.0,11.0,14.0,20-01-2024,165293.81050013224,2352000.0,False,False,False,False,False,False,False,False
2910.0,2911.0,95.0,11.0,2.0,2022/07/05,168497.31626834805,313600.0,False,False,False,False,False,False,False,False
2911.0,2912.0,17.0,6.0,9.0,02/03/2021,165075.30410329584,1612800.0,False,False,False,False,False,False,False,False
,2918.0,59.0,1.0,5.0,"February 05, 2021",145452.88484955762,840000.0,False,False,False,False,False,False,False,False
2918.0,2919.0,3.0,10.0,19.0,"July 27, 2021",93347.2562176107,1702400.0,False,False,False,False,False,False,False,False
2919.0,2920.0,70.0,6.0,9.0,16-12-2022,166468.01335682205,1612800.0,False,False,False,False,False,False,False,False
2920.0,2921.0,63.0,14.0,18.0,2021/10/10,131439.23928008004,2189600.0,False,False,False,False,False,False,False,False
2923.0,2924.0,71.0,9.0,19.0,"June 04, 2023",109852.15483991418,2128000.0,False,False,False,False,False,False,False,False
2925.0,2926.0,48.0,4.0,2.0,"August 19, 2022",110899.7408286866,246400.0,False,False,False,False,False,False,False,False
2929.0,2930.0,51.0,19.0,20.0,"March 07, 2023",102672.82393409676,1808800.0,False,False,False,False,False,False,False,False
2931.0,2932.0,13.0,18.0,14.0,2022/04/01,132500.90193585737,1747200.0,False,False,False,False,False,False,False,False
2933.0,2934.0,1.0,12.0,17.0,2024/07/10,83421.34187879211,1512000.0,False,False,False,False,False,False,False,False
2938.0,2939.0,42.0,19.0,3.0,2021/10/08,89231.63100464002,380800.0,False,False,False,False,False,False,False,False
2940.0,2941.0,51.0,3.0,19.0,"January 29, 2024",91773.48164921584,1915200.0,False,False,False,False,False,False,False,False
2941.0,2942.0,79.0,4.0,7.0,"May 07, 2023",134502.64610692736,862400.0,False,False,False,False,False,False,False,False
2942.0,,45.0,5.0,14.0,14-10-2022,89181.67050844587,1176000.0,False,False,False,False,False,False,False,False
,2947.0,68.0,10.0,20.0,07-04-2023,91315.82004262376,1792000.0,False,False,False,False,False,False,False,False
2950.0,2951.0,38.0,2.0,14.0,"August 31, 2023",176452.5893704396,2184000.0,False,False,False,False,False,False,False,False
2951.0,2952.0,78.0,9.0,2.0,"September 03, 2021",116975.46849332248,112000.0,False,False,False,False,False,False,False,False
,2957.0,42.0,12.0,4.0,2021/03/14,76467.96412802876,252000.0,False,False,False,False,False,False,False,False
2958.0,2959.0,77.0,3.0,6.0,2023/11/23,109246.61410015986,705600.0,False,False,False,False,False,False,False,False
,2961.0,67.0,10.0,3.0,12/01/2021,81823.41738293828,358400.0,False,False,False,False,False,False,False,False
2961.0,2962.0,15.0,15.0,18.0,2023/05/19,106975.46004351135,1814400.0,False,False,False,False,False,False,False,False
2962.0,2963.0,22.0,10.0,16.0,01/27/2024,92284.45689432631,1433600.0,False,False,False,False,False,False,False,False
2963.0,2964.0,68.0,20.0,20.0,"November 08, 2021",239300.32685973527,4480000.0,False,False,False,False,False,False,False,False
2965.0,2966.0,70.0,13.0,18.0,"January 24, 2023",213683.08170175407,3528000.0,False,False,False,False,False,False,False,False
2966.0,2967.0,26.0,11.0,7.0,29-03-2021,152293.01153203164,1254400.0,False,False,False,False,False,False,False,False
2970.0,2971.0,43.0,12.0,11.0,21-05-2021,81807.55505969851,924000.0,False,False,False,False,False,False,False,False
2973.0,2974.0,3.0,5.0,20.0,08/13/2021,91148.83394512856,1596000.0,False,False,False,False,False,False,False,False
2975.0,2976.0,84.0,17.0,11.0,07/06/2021,170618.06493766638,1680000.0,False,False,False,False,False,False,False,False
2976.0,2977.0,94.0,18.0,3.0,08/18/2022,129309.90396621134,403200.0,False,False,False,False,False,False,False,False
2977.0,,69.0,11.0,19.0,04/22/2022,155733.55935979818,2979200.0,False,False,False,False,False,False,False,False
2979.0,2980.0,82.0,18.0,17.0,11-10-2022,145418.7895337505,2284800.0,False,False,False,False,False,False,False,False
2980.0,2981.0,39.0,19.0,10.0,26-08-2021,93838.63107613358,1047200.0,False,False,False,False,False,False,False,False
2981.0,2982.0,95.0,12.0,8.0,"August 14, 2021",75833.65857647326,672000.0,False,False,False,False,False,False,False,False
2984.0,2985.0,77.0,11.0,6.0,01-10-2022,142246.4912697668,940800.0,False,False,False,False,False,False,False,False
2985.0,2986.0,56.0,18.0,13.0,04/20/2023,132443.09364994345,1747200.0,False,False,False,False,False,False,False,False
2986.0,2987.0,93.0,12.0,14.0,01/16/2024,88187.48355261402,1260000.0,False,False,False,False,False,False,False,False
2987.0,2988.0,73.0,15.0,17.0,04/15/2024,105590.5550504575,1612800.0,False,False,False,False,False,False,False,False
2990.0,2991.0,94.0,9.0,13.0,2023/05/27,115257.96729253272,1344000.0,False,False,False,False,False,False,False,False
2991.0,2992.0,50.0,20.0,12.0,2022/04/18,220494.24537173376,2912000.0,False,False,False,False,False,False,False,False
,,55.0,17.0,19.0,09/03/2023,181688.31880130144,3192000.0,False,False,False,False,False,False,False,False
2998.0,2999.0,58.0,17.0,20.0,25-01-2024,178887.4676675014,3192000.0,False,False,False,False,False,False,False,False
,3000.0,65.0,5.0,16.0,"July 17, 2024",88435.90478413038,1428000.0,False,False,False,False,False,False,False,False
3000.0,3001.0,65.0,19.0,10.0,2022/09/12,97265.475531681,856800.0,False,False,False,False,False,False,False,False
3004.0,3005.0,75.0,5.0,17.0,2023/05/16,90481.44413059484,1344000.0,False,False,False,False,False,False,False,False
3005.0,3006.0,50.0,19.0,7.0,10/20/2024,87487.17415077271,571200.0,False,False,False,False,False,False,False,False
3007.0,3008.0,77.0,6.0,16.0,18-01-2024,175732.5393359525,2867200.0,False,False,False,False,False,False,False,False
3010.0,3011.0,70.0,11.0,11.0,2023/09/30,169185.87759554852,1724800.0,False,False,False,False,False,False,False,False
3012.0,3013.0,65.0,11.0,13.0,2024/09/29,150453.61658512888,2038400.0,False,False,False,False,False,False,False,False
3014.0,3015.0,84.0,10.0,14.0,2021/04/28,95067.74951025056,1344000.0,False,False,False,False,False,False,False,False
3016.0,3017.0,82.0,18.0,17.0,2021/01/22,143575.91322723945,2284800.0,False,False,False,False,False,False,False,False
3021.0,3022.0,97.0,18.0,17.0,02-08-2021,144532.08307584075,2419200.0,False,False,False,False,False,False,False,False
,3024.0,11.0,11.0,21.0,2022/10/18,151052.53965886202,3136000.0,False,False,False,False,False,False,False,False
3024.0,,75.0,3.0,4.0,06/16/2021,95380.53666714788,504000.0,False,False,False,False,False,False,False,False
3025.0,3026.0,63.0,3.0,13.0,"May 27, 2021",91838.71876124312,1209600.0,False,False,False,False,False,False,False,False
3026.0,3027.0,5.0,7.0,7.0,12/09/2022,164184.38616400474,1209600.0,False,False,False,False,False,False,False,False
3027.0,3028.0,49.0,2.0,5.0,11-07-2023,159422.2864691099,840000.0,False,False,False,False,False,False,False,False
3028.0,3029.0,41.0,11.0,18.0,04/06/2021,146075.90449116213,2979200.0,False,False,False,False,False,False,False,False
3029.0,,67.0,11.0,15.0,"May 07, 2023",151429.84734866378,2508800.0,False,False,False,False,False,False,False,False
3030.0,,3.0,5.0,7.0,2023/07/12,81349.54783844507,672000.0,False,False,False,False,False,False,False,False
,3033.0,59.0,18.0,19.0,03/12/2023,134411.79689585583,2419200.0,False,False,False,False,False,False,False,False
3033.0,3034.0,48.0,7.0,13.0,22-02-2021,165654.01035315104,1965600.0,False,False,False,False,False,False,False,False
,,48.0,3.0,16.0,13-09-2021,104781.70808890788,1612800.0,False,False,False,False,False,False,False,False
,3037.0,22.0,12.0,17.0,19-03-2021,85463.18071458684,1512000.0,False,False,False,False,False,False,False,False
3037.0,,47.0,1.0,3.0,"December 21, 2021",137754.07468206118,560000.0,False,False,False,False,False,False,False,False
3038.0,3039.0,80.0,12.0,12.0,2021/10/14,76550.32122608759,1092000.0,False,False,False,False,False,False,False,False
3042.0,3043.0,3.0,6.0,11.0,01/14/2022,167388.80662590294,1971200.0,False,False,False,False,False,False,False,False
3043.0,,92.0,2.0,11.0,"March 27, 2023",167656.43982585397,1848000.0,False,False,False,False,False,False,False,False
3047.0,3048.0,87.0,9.0,5.0,"February 24, 2024",107834.4862444772,560000.0,False,False,False,False,False,False,False,False
3050.0,3051.0,50.0,6.0,3.0,2022/07/03,180420.47077861585,716800.0,False,False,False,False,False,False,False,False
3052.0,,88.0,10.0,10.0,10/05/2024,86424.50738841695,985600.0,False,False,False,False,False,False,False,False
